date,product_name,quantity,unit_price,total_price
2023-03-15,Calculator,92,6.21,571.32
2023-03-29,Highlighter,2,8.81,17.62
2023-03-14,Eraser,100,6.87,687.0
2023-02-19,Pen,68,3.9,265.2
2023-03-02,Notebook,38,1.41,53.58
2023-02-27,Tape,20,4.71,94.2
2023-03-14,Eraser,85,5.63,478.55
2023-03-20,Notebook,68,1.99,135.32
2023-03-29,Highlighter,75,8.54,640.5
2023-03-12,Calculator,74,9.4,695.6
2023-03-25,Stapler,2,7.18,14.36
2023-04-08,Calculator,55,7.53,414.15
2023-04-05,Pencil,41,1.65,67.65
2023-04-25,Eraser,11,4.9,53.9
2023-05-13,Scissors,91,1.35,122.85
2023-05-11,Eraser,49,7.41,363.09
2023-03-08,Calculator,89,8.19,728.91
2023-01-14,Notebook,16,7.38,118.08
2023-03-17,Pencil,25,2.5,62.5
2023-01-17,Scissors,48,7.88,378.24
2023-02-03,Pencil,100,5.5,550.0
2023-03-10,Scissors,38,4.13,156.94
2023-04-23,Eraser,17,3.18,54.06
2023-02-19,Pen,25,3.74,93.5
2023-03-19,Markers,18,2.75,49.5
2023-03-04,Highlighter,11,8.99,98.89
2023-04-22,Ruler,38,7.64,290.32
2023-04-25,Tape,30,6.71,201.3
2023-01-17,Calculator,54,4.87,262.98
2023-05-06,Stapler,37,3.55,131.35
2023-01-27,Paper Clips,45,4.83,217.35
2023-01-25,Eraser,58,3.89,225.62
2023-01-24,Notebook,95,9.57,909.15
2023-01-06,Tape,76,7.07,537.32
2023-04-23,Eraser,33,7.35,242.55
2023-01-29,Notebook,34,8.13,276.42
2023-02-21,Notebook,58,7.17,415.86
2023-04-26,Paper Clips,48,4.76,228.48
2023-05-08,Ruler,24,6.94,166.56
2023-02-07,Ruler,43,7.88,338.84
2023-03-25,Pencil,16,9.88,158.08
2023-02-19,Notebook,69,7.48,516.12
2023-05-27,Calculator,99,6.87,680.13
2023-03-16,Calculator,43,8.56,368.08
2023-02-26,Paper Clips,56,9.75,546.0
2023-01-05,Calculator,95,6.5,617.5
2023-01-06,Scissors,28,7.11,199.08
2023-01-16,Pencil,14,1.5,21.0
2023-01-15,Pen,25,6.29,157.25
2023-02-13,Calculator,89,4.28,380.92
2023-02-23,Paper Clips,39,8.13,317.07
2023-05-31,Tape,67,8.25,552.75
2023-03-20,Notebook,6,8.73,52.38
2023-02-28,Paper Clips,5,8.98,44.9
2023-02-12,Paper Clips,19,8.22,156.18
2023-02-02,Pencil,44,5.07,223.08
2023-02-24,Calculator,45,6.29,283.05
2023-03-27,Ruler,90,1.67,150.3
2023-05-09,Calculator,69,9.98,688.62
2023-04-17,Eraser,23,7.13,163.99
2023-02-09,Ruler,22,4.13,90.86
2023-05-14,Scissors,42,8.35,350.7
2023-02-16,Highlighter,34,8.72,296.48
2023-03-31,Eraser,66,7.6,501.6
2023-03-13,Paper Clips,9,3.6,32.4
2023-03-02,Stapler,58,5.97,346.26
2023-05-12,Stapler,70,7.96,557.2
2023-05-12,Markers,13,6.98,90.74
2023-04-15,Notebook,73,4.82,351.86
2023-05-08,Calculator,98,1.95,191.1
2023-02-11,Pen,51,7.78,396.78
2023-01-20,Highlighter,65,3.18,206.7
2023-01-19,Highlighter,87,5.06,440.22
2023-03-13,Calculator,47,1.94,91.18
2023-02-18,Scissors,23,2.38,54.74
2023-05-14,Notebook,14,4.36,61.04
2023-03-26,Stapler,18,7.74,139.32
2023-03-23,Stapler,19,9.26,175.94
2023-03-18,Tape,11,4.14,45.54
2023-01-09,Calculator,96,2.83,271.68
2023-02-12,Paper Clips,67,4.91,328.97
2023-02-25,Ruler,78,7.73,602.94
2023-03-09,Highlighter,96,5.84,560.64
2023-01-07,Tape,2,7.25,14.5
2023-05-11,Pen,56,5.57,311.92
2023-05-15,Scissors,88,6.02,529.76
2023-05-11,Stapler,86,5.16,443.76
2023-02-13,Tape,34,3.97,134.98
2023-03-07,Ruler,18,1.67,30.06
2023-01-03,Ruler,7,1.88,13.16
2023-04-28,Markers,48,3.16,151.68
2023-03-07,Stapler,7,4.77,33.39
2023-03-18,Eraser,7,4.95,34.65
2023-01-14,Calculator,44,7.64,336.16
2023-05-07,Stapler,95,8.8,836.0
2023-03-13,Ruler,45,1.94,87.3
2023-04-21,Tape,45,1.82,81.9
2023-02-27,Scissors,42,2.59,108.78
2023-05-23,Stapler,93,7.43,690.99
2023-04-14,Highlighter,70,7.22,505.4
2023-05-29,Tape,70,9.15,640.5
2023-04-17,Notebook,63,3.69,232.47
2023-02-06,Notebook,41,7.13,292.33
2023-03-31,Highlighter,15,4.67,70.05
2023-04-08,Tape,94,5.67,532.98
2023-03-11,Ruler,85,6.69,568.65
2023-02-23,Pencil,66,9.42,621.72
2023-05-31,Tape,58,6.29,364.82
2023-05-12,Markers,18,1.53,27.54
2023-01-26,Scissors,97,3.1,300.7
2023-05-21,Scissors,71,4.16,295.36
2023-03-19,Pen,2,2.38,4.76
2023-05-05,Eraser,98,7.9,774.2
2023-03-18,Highlighter,54,6.73,363.42
2023-05-10,Notebook,36,4.2,151.2
2023-04-03,Ruler,27,1.1,29.7
2023-03-05,Pen,86,5.88,505.68
2023-03-18,Ruler,60,7.94,476.4
2023-04-27,Markers,25,4.86,121.5
2023-02-12,Markers,81,2.13,172.53
2023-04-16,Pen,82,8.56,701.92
2023-02-01,Stapler,12,9.77,117.24
2023-03-10,Tape,13,6.47,84.11
2023-05-09,Calculator,93,4.32,401.76
2023-01-15,Pencil,61,5.81,354.41
2023-05-23,Calculator,71,2.15,152.65
2023-04-24,Pencil,31,5.25,162.75
2023-04-08,Tape,70,6.55,458.5
2023-03-05,Tape,59,8.59,506.81
2023-01-01,Pen,48,1.81,86.88
2023-03-09,Stapler,95,2.89,274.55
2023-04-15,Markers,52,1.28,66.56
2023-05-12,Scissors,62,1.58,97.96
2023-05-29,Markers,46,2.94,135.24
2023-01-11,Stapler,48,4.78,229.44
2023-04-21,Notebook,56,2.93,164.08
2023-05-01,Tape,79,9.83,776.57
2023-01-01,Calculator,73,2.9,211.7
2023-01-17,Pencil,80,4.78,382.4
2023-02-23,Pen,64,1.13,72.32
2023-01-06,Markers,31,2.99,92.69
2023-03-05,Highlighter,13,4.27,55.51
2023-05-15,Stapler,76,8.94,679.44
2023-03-21,Pen,3,8.21,24.63
2023-01-05,Eraser,94,1.35,126.9
2023-04-14,Scissors,90,8.84,795.6
2023-04-16,Scissors,30,8.0,240.0
2023-04-02,Pen,6,9.72,58.32
2023-04-08,Pen,35,6.25,218.75
2023-05-07,Eraser,86,4.99,429.14
2023-05-23,Tape,44,7.6,334.4
2023-03-06,Ruler,66,3.96,261.36
2023-03-07,Markers,22,5.49,120.78
2023-01-28,Markers,82,7.5,615.0
2023-01-03,Stapler,9,2.72,24.48
2023-03-05,Ruler,60,9.93,595.8
2023-03-25,Eraser,5,5.7,28.5
2023-01-20,Pencil,82,4.84,396.88
2023-01-15,Scissors,98,5.29,518.42
2023-02-27,Markers,29,8.94,259.26
2023-05-07,Pencil,65,1.51,98.15
2023-02-20,Stapler,55,2.72,149.6
2023-01-27,Tape,54,5.35,288.9
2023-05-16,Notebook,58,2.18,126.44
2023-05-13,Markers,40,7.36,294.4
2023-04-24,Eraser,10,1.86,18.6
2023-02-24,Paper Clips,6,7.84,47.04
2023-04-13,Pencil,99,8.62,853.38
2023-03-24,Paper Clips,14,2.73,38.22
2023-03-23,Highlighter,16,2.55,40.8
2023-05-13,Scissors,85,2.62,222.7
2023-02-09,Notebook,45,3.68,165.6
2023-03-02,Pencil,60,2.61,156.6
2023-05-08,Pencil,25,2.41,60.25
2023-01-04,Calculator,31,4.39,136.09
2023-03-25,Ruler,67,4.94,330.98
2023-01-21,Pen,28,6.9,193.2
2023-04-15,Markers,48,5.65,271.2
2023-02-15,Paper Clips,73,6.5,474.5
2023-01-03,Notebook,85,3.47,294.95
2023-01-13,Highlighter,53,8.89,471.17
2023-05-19,Ruler,96,6.4,614.4
2023-02-18,Eraser,75,9.09,681.75
2023-03-09,Scissors,79,3.43,270.97
2023-01-09,Calculator,94,7.3,686.2
2023-04-19,Stapler,49,1.46,71.54
2023-04-24,Highlighter,35,1.43,50.05
2023-03-21,Pencil,85,1.2,102.0
2023-05-21,Highlighter,44,5.24,230.56
2023-03-27,Pen,46,1.98,91.08
2023-01-08,Ruler,9,7.46,67.14
2023-01-31,Pen,75,5.3,397.5
2023-04-11,Tape,21,3.39,71.19
2023-02-15,Calculator,82,7.27,596.14
2023-03-25,Pen,81,2.06,166.86
2023-02-04,Notebook,90,3.33,299.7
2023-03-05,Markers,62,9.05,561.1
2023-04-10,Paper Clips,16,5.58,89.28
2023-05-27,Tape,51,1.46,74.46
2023-04-02,Paper Clips,25,2.86,71.5
2023-04-10,Calculator,58,1.56,90.48
2023-05-18,Markers,56,6.87,384.72
2023-01-17,Stapler,59,5.58,329.22
2023-05-29,Pen,50,5.26,263.0
2023-03-04,Scissors,54,1.6,86.4
2023-04-05,Paper Clips,1,2.33,2.33
2023-05-07,Calculator,87,8.05,700.35
2023-05-14,Markers,73,7.24,528.52
2023-03-11,Stapler,62,1.34,83.08
2023-02-16,Stapler,54,2.74,147.96
2023-01-16,Ruler,51,7.57,386.07
2023-05-23,Pen,49,9.61,470.89
2023-03-30,Highlighter,13,9.79,127.27
2023-05-29,Eraser,83,3.26,270.58
2023-05-17,Markers,66,9.56,630.96
2023-05-29,Stapler,94,1.57,147.58
2023-05-06,Paper Clips,48,9.94,477.12
2023-03-29,Pencil,63,4.08,257.04
2023-02-18,Pencil,52,5.57,289.64
2023-02-27,Eraser,95,8.78,834.1
2023-05-13,Markers,35,9.66,338.1
2023-04-26,Pen,51,6.0,306.0
2023-03-20,Pen,77,4.61,354.97
2023-05-13,Eraser,32,8.42,269.44
2023-03-15,Notebook,68,8.81,599.08
2023-05-10,Notebook,26,1.59,41.34
2023-01-21,Pencil,62,6.04,374.48
2023-03-15,Scissors,78,8.94,697.32
2023-01-24,Calculator,69,6.97,480.93
2023-04-12,Stapler,25,3.68,92.0
2023-01-21,Paper Clips,41,6.49,266.09
2023-05-08,Scissors,13,8.81,114.53
2023-03-23,Scissors,53,7.91,419.23
2023-02-06,Notebook,23,4.45,102.35
2023-03-31,Markers,23,3.41,78.43
2023-03-17,Ruler,43,4.47,192.21
2023-02-06,Scissors,62,8.58,531.96
2023-03-29,Pencil,80,4.42,353.6
2023-02-05,Tape,71,7.08,502.68
2023-02-23,Calculator,97,8.59,833.23
2023-02-23,Tape,34,6.12,208.08
2023-02-23,Markers,99,1.9,188.1
2023-02-02,Ruler,39,9.33,363.87
2023-01-25,Ruler,5,4.7,23.5
2023-04-01,Calculator,34,4.47,151.98
2023-01-09,Markers,25,5.13,128.25
2023-03-08,Paper Clips,52,3.81,198.12
2023-04-20,Eraser,56,8.44,472.64
2023-01-27,Tape,39,6.57,256.23
2023-03-05,Stapler,7,9.76,68.32
2023-04-11,Notebook,35,2.82,98.7
2023-03-14,Paper Clips,31,4.72,146.32
2023-03-03,Pen,95,7.29,692.55
2023-01-10,Highlighter,72,2.82,203.04
2023-03-06,Ruler,9,9.24,83.16
2023-01-06,Paper Clips,63,6.07,382.41
2023-01-30,Markers,13,9.94,129.22
2023-01-22,Eraser,75,6.06,454.5
2023-03-19,Paper Clips,41,8.49,348.09
2023-05-27,Pencil,19,4.88,92.72
2023-03-18,Pencil,5,4.65,23.25
2023-03-07,Ruler,15,9.74,146.1
2023-03-12,Tape,20,7.87,157.4
2023-04-03,Eraser,49,9.32,456.68
2023-01-30,Stapler,28,6.94,194.32
2023-05-12,Pen,94,1.77,166.38
2023-03-02,Ruler,94,1.8,169.2
2023-01-15,Notebook,3,2.27,6.81
2023-04-04,Calculator,43,6.19,266.17
2023-04-09,Eraser,11,2.14,23.54
2023-04-24,Notebook,58,5.99,347.42
2023-05-01,Calculator,68,8.35,567.8
2023-03-18,Markers,30,9.31,279.3
2023-05-29,Pencil,22,5.22,114.84
2023-02-03,Highlighter,53,3.31,175.43
2023-03-22,Notebook,29,9.35,271.15
2023-01-28,Notebook,3,7.34,22.02
2023-03-28,Eraser,82,4.01,328.82
2023-04-12,Scissors,32,5.04,161.28
2023-02-13,Pen,85,1.6,136.0
2023-05-03,Tape,69,6.17,425.73
2023-03-02,Paper Clips,80,9.52,761.6
2023-02-21,Pen,7,2.09,14.63
2023-05-22,Markers,86,6.88,591.68
2023-02-14,Tape,51,2.49,126.99
2023-03-31,Eraser,51,7.17,365.67
2023-01-25,Calculator,94,5.46,513.24
2023-01-27,Eraser,78,1.2,93.6
2023-03-11,Notebook,39,3.29,128.31
2023-04-11,Highlighter,94,4.92,462.48
2023-04-17,Paper Clips,77,3.26,251.02
2023-02-09,Pen,83,3.69,306.27
2023-01-04,Calculator,75,8.21,615.75
2023-01-01,Eraser,33,5.12,168.96
2023-04-10,Ruler,30,2.81,84.3
2023-02-23,Scissors,47,1.1,51.7
2023-04-04,Pen,95,6.71,637.45
2023-02-04,Stapler,10,1.69,16.9
2023-03-29,Highlighter,32,2.17,69.44
2023-01-28,Notebook,18,8.95,161.1
2023-04-27,Notebook,73,3.24,236.52
2023-02-18,Notebook,95,5.75,546.25
2023-03-20,Ruler,67,5.63,377.21
2023-04-28,Paper Clips,24,1.74,41.76
2023-04-18,Stapler,87,6.14,534.18
2023-04-28,Tape,18,4.56,82.08
2023-01-13,Paper Clips,89,1.13,100.57
2023-02-14,Eraser,57,7.27,414.39
2023-04-18,Paper Clips,12,7.74,92.88
2023-01-24,Paper Clips,82,1.06,86.92
2023-04-19,Tape,12,4.14,49.68
2023-05-02,Tape,35,8.59,300.65
2023-01-01,Notebook,50,1.86,93.0
2023-02-25,Eraser,66,7.72,509.52
2023-01-27,Paper Clips,64,7.24,463.36
2023-03-03,Pencil,27,7.06,190.62
2023-04-07,Tape,40,9.25,370.0
2023-01-13,Scissors,52,3.48,180.96
2023-01-04,Notebook,48,2.52,120.96
2023-02-28,Stapler,8,4.03,32.24
2023-01-05,Stapler,36,5.97,214.92
2023-04-24,Tape,58,5.46,316.68
2023-02-23,Stapler,93,1.67,155.31
2023-03-24,Pencil,48,1.61,77.28
2023-03-16,Stapler,28,2.16,60.48
2023-04-04,Paper Clips,6,9.43,56.58
2023-03-23,Pen,26,2.0,52.0
2023-05-08,Notebook,37,8.22,304.14
2023-04-21,Calculator,65,7.52,488.8
2023-02-23,Pencil,67,3.5,234.5
2023-03-01,Eraser,48,4.29,205.92
2023-05-31,Eraser,54,5.9,318.6
2023-02-15,Pencil,17,7.46,126.82
2023-04-26,Pen,5,5.65,28.25
2023-03-18,Calculator,51,5.64,287.64
2023-04-19,Markers,11,2.91,32.01
2023-01-23,Ruler,76,2.52,191.52
2023-04-23,Calculator,48,8.1,388.8
2023-05-22,Markers,90,6.85,616.5
2023-02-13,Eraser,50,4.44,222.0
2023-05-11,Ruler,77,1.85,142.45
2023-04-27,Highlighter,90,7.03,632.7
2023-03-30,Highlighter,52,6.35,330.2
2023-02-02,Markers,70,7.0,490.0
2023-04-29,Ruler,25,2.13,53.25
2023-02-25,Ruler,61,6.48,395.28
2023-05-31,Stapler,7,6.37,44.59
2023-05-22,Eraser,69,7.01,483.69
2023-05-31,Ruler,92,4.11,378.12
2023-02-07,Ruler,55,7.6,418.0
2023-02-21,Ruler,63,5.99,377.37
2023-03-20,Paper Clips,79,8.72,688.88
2023-02-06,Paper Clips,53,3.48,184.44
2023-01-11,Ruler,1,3.86,3.86
2023-04-07,Eraser,41,3.81,156.21
2023-01-26,Eraser,34,2.14,72.76
2023-02-20,Eraser,61,9.41,574.01
2023-05-29,Stapler,58,8.08,468.64
2023-03-16,Markers,75,6.46,484.5
2023-04-25,Markers,40,7.28,291.2
2023-04-24,Ruler,100,5.07,507.0
2023-01-01,Calculator,49,5.32,260.68
2023-01-05,Pen,31,5.42,168.02
2023-03-06,Pencil,81,1.67,135.27
2023-02-05,Notebook,57,3.4,193.8
2023-03-10,Markers,98,1.34,131.32
2023-05-27,Markers,98,8.9,872.2
2023-02-25,Markers,14,7.23,101.22
2023-02-18,Calculator,35,8.96,313.6
2023-05-08,Eraser,73,1.0,73.0
2023-01-04,Stapler,28,1.67,46.76
2023-03-17,Pencil,7,4.39,30.73
2023-02-28,Tape,74,5.53,409.22
2023-01-15,Scissors,88,3.53,310.64
2023-01-21,Eraser,27,9.88,266.76
2023-04-20,Pen,74,4.33,320.42
2023-04-16,Highlighter,74,2.06,152.44
2023-05-03,Highlighter,61,7.29,444.69
2023-02-10,Ruler,76,9.06,688.56
2023-02-09,Notebook,39,5.0,195.0
2023-04-16,Eraser,58,6.43,372.94
2023-02-28,Tape,90,3.11,279.9
2023-02-06,Notebook,79,6.99,552.21
2023-03-12,Calculator,31,9.83,304.73
2023-01-27,Ruler,43,9.13,392.59
2023-03-31,Stapler,54,5.6,302.4
2023-01-09,Eraser,86,1.58,135.88
2023-02-25,Notebook,55,2.25,123.75
2023-01-31,Tape,65,8.89,577.85
2023-05-21,Paper Clips,94,3.76,353.44
2023-01-09,Highlighter,81,1.24,100.44
2023-05-24,Notebook,48,1.87,89.76
2023-01-07,Notebook,64,2.0,128.0
2023-01-25,Pen,58,3.3,191.4
2023-03-02,Pen,47,1.57,73.79
2023-03-23,Eraser,78,4.47,348.66
2023-01-12,Markers,82,6.51,533.82
2023-05-26,Notebook,35,8.75,306.25
2023-04-20,Markers,33,5.79,191.07
2023-01-18,Eraser,95,8.78,834.1
2023-05-09,Paper Clips,36,5.13,184.68
2023-05-31,Tape,61,3.02,184.22
2023-02-18,Ruler,84,5.62,472.08
2023-05-04,Highlighter,8,2.35,18.8
2023-04-10,Ruler,4,9.18,36.72
2023-02-07,Tape,35,7.62,266.7
2023-05-17,Pen,17,5.72,97.24
2023-02-28,Ruler,29,4.74,137.46
2023-04-03,Pencil,1,4.25,4.25
2023-04-16,Calculator,17,5.26,89.42
2023-01-20,Stapler,42,9.8,411.6
2023-05-09,Pen,35,2.02,70.7
2023-02-04,Markers,33,6.78,223.74
2023-05-01,Scissors,74,3.56,263.44
2023-02-01,Ruler,46,1.75,80.5
2023-03-30,Notebook,55,4.02,221.1
2023-02-26,Notebook,2,5.07,10.14
2023-05-28,Scissors,57,2.8,159.6
2023-02-13,Highlighter,95,1.95,185.25
2023-02-06,Stapler,52,5.63,292.76
2023-02-11,Tape,73,7.97,581.81
2023-03-02,Tape,6,1.76,10.56
2023-01-24,Pencil,41,4.25,174.25
2023-04-02,Eraser,28,9.78,273.84
2023-04-25,Pen,38,5.44,206.72
2023-05-08,Pencil,66,2.05,135.3
2023-02-25,Stapler,91,8.07,734.37
2023-03-28,Calculator,18,4.7,84.6
2023-02-15,Stapler,43,9.2,395.6
2023-05-23,Stapler,100,3.45,345.0
2023-05-04,Calculator,36,3.34,120.24
2023-05-11,Pencil,100,8.02,802.0
2023-01-23,Ruler,94,5.93,557.42
2023-04-30,Pen,26,1.27,33.02
2023-03-08,Tape,37,6.92,256.04
2023-04-18,Tape,51,8.41,428.91
2023-03-30,Ruler,8,3.27,26.16
2023-03-11,Paper Clips,56,2.4,134.4
2023-05-10,Scissors,8,4.7,37.6
2023-01-02,Stapler,81,1.57,127.17
2023-05-11,Pen,85,2.14,181.9
2023-04-25,Scissors,13,7.23,93.99
2023-02-05,Scissors,47,9.45,444.15
2023-05-19,Pen,22,1.61,35.42
2023-05-20,Eraser,21,6.48,136.08
2023-02-24,Scissors,35,1.89,66.15
2023-04-17,Tape,94,2.81,264.14
2023-05-17,Highlighter,78,1.76,137.28
2023-05-11,Eraser,90,4.37,393.3
2023-03-07,Paper Clips,45,2.59,116.55
2023-01-15,Tape,88,2.64,232.32
2023-03-15,Eraser,50,2.05,102.5
2023-05-31,Stapler,52,2.67,138.84
2023-02-23,Ruler,28,4.44,124.32
2023-05-06,Stapler,70,8.21,574.7
2023-01-06,Highlighter,77,7.94,611.38
2023-01-29,Pen,43,3.91,168.13
2023-04-05,Markers,67,8.64,578.88
2023-02-18,Tape,39,5.67,221.13
2023-03-24,Pen,24,5.54,132.96
2023-05-26,Highlighter,29,3.58,103.82
2023-02-25,Eraser,66,4.11,271.26
2023-04-02,Notebook,34,5.8,197.2
2023-04-30,Scissors,21,7.27,152.67
2023-04-12,Scissors,97,7.4,717.8
2023-04-30,Tape,49,1.57,76.93
2023-02-06,Notebook,37,7.14,264.18
2023-03-23,Notebook,73,6.7,489.1
2023-02-08,Markers,72,4.66,335.52
2023-03-16,Tape,24,6.59,158.16
2023-01-03,Highlighter,40,7.22,288.8
2023-04-29,Pen,65,7.63,495.95
2023-03-04,Highlighter,62,9.5,589.0
2023-02-24,Ruler,63,7.77,489.51
2023-01-15,Markers,80,2.51,200.8
2023-05-23,Stapler,69,6.42,442.98
2023-05-15,Notebook,46,7.6,349.6
2023-04-01,Eraser,40,9.47,378.8
2023-04-16,Pen,29,6.14,178.06
2023-04-13,Pencil,76,4.07,309.32
2023-01-05,Tape,74,1.76,130.24
2023-01-20,Markers,23,5.06,116.38
2023-03-03,Pen,59,2.22,130.98
2023-04-29,Pencil,72,5.99,431.28
2023-03-12,Ruler,83,5.13,425.79
2023-04-29,Stapler,8,9.96,79.68
2023-01-29,Highlighter,63,1.13,71.19
2023-05-27,Notebook,32,1.57,50.24
2023-02-28,Tape,68,5.46,371.28
2023-03-21,Eraser,60,8.09,485.4
2023-05-18,Ruler,37,1.88,69.56
2023-03-28,Calculator,83,5.76,478.08
2023-01-26,Ruler,49,1.55,75.95
2023-01-29,Highlighter,63,4.89,308.07
2023-01-04,Tape,7,5.77,40.39
2023-05-04,Pen,74,3.9,288.6
2023-04-03,Highlighter,4,4.96,19.84
2023-05-23,Eraser,77,4.35,334.95
2023-02-27,Calculator,78,6.9,538.2
2023-04-24,Scissors,62,4.35,269.7
2023-02-16,Highlighter,1,7.38,7.38
2023-05-21,Tape,92,6.24,574.08
2023-02-25,Pen,54,7.78,420.12
2023-05-01,Pencil,12,7.07,84.84
2023-01-13,Pencil,64,7.57,484.48
2023-05-29,Calculator,49,2.78,136.22
2023-05-28,Eraser,32,5.67,181.44
2023-03-04,Eraser,73,3.7,270.1
2023-01-09,Stapler,73,5.69,415.37
2023-01-19,Eraser,35,7.19,251.65
2023-02-04,Highlighter,21,8.7,182.7
2023-05-26,Pen,9,6.46,58.14
2023-03-13,Pencil,32,5.35,171.2
2023-05-03,Notebook,100,9.43,943.0
2023-05-12,Scissors,76,7.5,570.0
2023-02-01,Highlighter,39,7.11,277.29
2023-04-25,Pencil,54,3.97,214.38
2023-04-28,Scissors,59,9.17,541.03
2023-02-09,Scissors,3,6.2,18.6
2023-05-22,Markers,89,3.33,296.37
2023-01-04,Tape,60,7.4,444.0
2023-05-10,Tape,70,5.61,392.7
2023-02-24,Pencil,51,4.04,206.04
2023-04-19,Markers,72,1.57,113.04
2023-05-30,Markers,47,8.41,395.27
2023-03-08,Scissors,52,8.47,440.44
2023-03-09,Stapler,99,6.51,644.49
2023-04-16,Paper Clips,8,4.01,32.08
2023-03-19,Pen,23,6.21,142.83
2023-03-27,Paper Clips,8,7.24,57.92
2023-04-10,Calculator,66,1.2,79.2
2023-01-26,Highlighter,13,1.05,13.65
2023-03-27,Markers,18,5.12,92.16
2023-04-12,Markers,59,2.75,162.25
2023-01-02,Notebook,96,2.58,247.68
2023-05-29,Pen,23,6.33,145.59
2023-05-03,Pen,30,5.48,164.4
2023-03-29,Pencil,9,2.98,26.82
2023-05-17,Calculator,90,8.42,757.8
2023-03-01,Stapler,100,3.66,366.0
2023-05-11,Tape,10,2.95,29.5
2023-05-03,Paper Clips,23,4.12,94.76
2023-03-01,Ruler,55,4.22,232.1
2023-01-18,Markers,23,4.71,108.33
2023-01-27,Scissors,50,1.85,92.5
2023-05-22,Pencil,19,8.27,157.13
2023-05-17,Markers,60,5.81,348.6
2023-02-20,Highlighter,100,5.29,529.0
2023-01-25,Notebook,75,5.82,436.5
2023-02-18,Pen,11,2.1,23.1
2023-02-22,Tape,57,6.2,353.4
2023-04-21,Stapler,23,8.75,201.25
2023-01-04,Stapler,87,4.23,368.01
2023-04-15,Markers,73,2.36,172.28
2023-02-21,Stapler,39,7.3,284.7
2023-04-08,Pencil,74,7.1,525.4
2023-04-14,Eraser,6,9.1,54.6
2023-03-21,Eraser,9,3.49,31.41
2023-05-18,Notebook,73,6.94,506.62
2023-05-29,Eraser,31,4.11,127.41
2023-03-01,Notebook,22,6.38,140.36
2023-03-30,Ruler,80,9.23,738.4
2023-05-01,Pencil,77,3.28,252.56
2023-02-22,Highlighter,59,6.45,380.55
2023-04-15,Markers,20,2.26,45.2
2023-02-26,Markers,98,3.94,386.12
2023-05-20,Pencil,92,2.79,256.68
2023-03-14,Scissors,51,1.33,67.83
2023-03-27,Eraser,60,4.26,255.6
2023-05-17,Calculator,85,7.56,642.6
2023-02-13,Stapler,8,7.85,62.8
2023-04-10,Pen,89,7.68,683.52
2023-03-29,Pen,36,5.94,213.84
2023-05-02,Markers,8,6.89,55.12
2023-04-18,Paper Clips,54,4.29,231.66
2023-04-13,Calculator,37,1.51,55.87
2023-01-07,Pen,12,7.72,92.64
2023-05-10,Stapler,67,6.39,428.13
2023-04-26,Ruler,32,4.08,130.56
2023-03-04,Ruler,79,7.26,573.54
2023-04-21,Ruler,62,5.9,365.8
2023-04-07,Highlighter,92,1.1,101.2
2023-01-26,Markers,80,8.44,675.2
2023-04-04,Pencil,82,8.2,672.4
2023-03-14,Pencil,89,7.3,649.7
2023-05-07,Notebook,100,6.16,616.0
2023-03-02,Eraser,9,4.6,41.4
2023-03-11,Pen,30,7.62,228.6
2023-05-10,Markers,97,6.48,628.56
2023-04-24,Calculator,77,7.19,553.63
2023-02-21,Calculator,20,8.12,162.4
2023-01-12,Pen,27,9.77,263.79
2023-04-14,Eraser,39,1.73,67.47
2023-03-10,Pencil,33,8.83,291.39
2023-05-29,Pen,79,7.37,582.23
2023-01-11,Eraser,68,4.59,312.12
2023-01-09,Ruler,20,6.22,124.4
2023-01-23,Stapler,84,7.22,606.48
2023-01-03,Calculator,65,8.23,534.95
2023-01-09,Tape,28,8.91,249.48
2023-01-11,Calculator,69,3.79,261.51
2023-02-07,Ruler,16,7.67,122.72
2023-01-15,Markers,27,6.68,180.36
2023-01-25,Highlighter,95,3.32,315.4
2023-05-07,Calculator,1,4.99,4.99
2023-04-25,Pen,69,1.68,115.92
2023-03-03,Scissors,60,1.37,82.2
2023-05-09,Calculator,32,8.82,282.24
2023-02-25,Eraser,25,5.42,135.5
2023-05-09,Pencil,5,9.72,48.6
2023-03-24,Paper Clips,34,6.82,231.88
2023-01-01,Tape,34,4.12,140.08
2023-05-29,Pen,77,5.03,387.31
2023-02-28,Ruler,24,4.3,103.2
2023-03-15,Eraser,62,5.66,350.92
2023-05-30,Pencil,27,9.84,265.68
2023-02-21,Highlighter,86,8.01,688.86
2023-03-30,Pen,49,3.72,182.28
2023-02-20,Markers,20,5.51,110.2
2023-03-31,Highlighter,34,9.3,316.2
2023-05-15,Pen,35,3.5,122.5
2023-05-23,Calculator,81,2.68,217.08
2023-03-25,Pencil,72,6.03,434.16
2023-03-09,Markers,14,5.54,77.56
2023-02-13,Pen,20,8.74,174.8
2023-02-26,Stapler,18,1.9,34.2
2023-03-21,Stapler,64,2.68,171.52
2023-04-18,Tape,100,1.36,136.0
2023-05-31,Ruler,80,3.0,240.0
2023-05-01,Markers,77,2.16,166.32
2023-03-25,Markers,71,4.12,292.52
2023-01-29,Eraser,93,3.06,284.58
2023-05-25,Paper Clips,72,2.75,198.0
2023-02-07,Stapler,36,2.59,93.24
2023-03-21,Notebook,50,3.95,197.5
2023-05-31,Scissors,1,7.77,7.77
2023-01-11,Stapler,77,5.47,421.19
